TimestampEpoch,BusChannel,ID,IDE,DLC,DataLength,Dir,EDL,BRS,DataBytes,Timestamp,DecodedMessages
1720618558.438,1,2024,0,8,8,0,0,0,03414A21AAAAAAAA,1720618558.438,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID4A_AbsThrottlePosE', 'S01PID4A_AbsThrottlePosE': 12.941176470588234}"
1720618558.488,1,2024,0,8,8,0,0,0,0341057BAAAAAAAA,1720618558.488,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID05_EngineCoolantTemp', 'S01PID05_EngineCoolantTemp': 83}"
1720618558.638,1,2024,0,8,8,0,0,0,03410457AAAAAAAA,1720618558.638,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID04_CalcEngineLoad', 'S01PID04_CalcEngineLoad': 34.11792}"
1720618558.938,1,2024,0,8,8,0,0,0,03410455AAAAAAAA,1720618558.938,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID04_CalcEngineLoad', 'S01PID04_CalcEngineLoad': 33.333600000000004}"
1720618559.693,1,2024,0,8,8,0,0,0,0341113FAAAAAAAA,1720618559.693,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID11_ThrottlePosition', 'S01PID11_ThrottlePosition': 24.70608}"
1720618559.846,1,2024,0,8,8,0,0,0,04414239BCAAAAAA,1720618559.846,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID42_ControlModuleVolt', 'S01PID42_ControlModuleVolt': 14.780000000000001}"
1720618559.86,1,2026,0,8,8,0,0,0,04414239D5AAAAAA,1720618559.86,
1720618559.44,1,2024,0,8,8,0,0,0,03411140AAAAAAAA,1720618559.44,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID11_ThrottlePosition', 'S01PID11_ThrottlePosition': 25.09824}"
1720618559.144,1,2024,0,8,8,0,0,0,0341057BAAAAAAAA,1720618559.144,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID05_EngineCoolantTemp', 'S01PID05_EngineCoolantTemp': 83}"
1720618559.344,1,2024,0,8,8,0,0,0,03410F3FAAAAAAAA,1720618559.344,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0F_IntakeAirTemperature', 'S01PID0F_IntakeAirTemperature': 23}"
